id,name,branches,main_branch,heading,branch_name
D017783,Superior Cervical Ganglion,"['A08.340.315.350.850', 'A08.800.050.300.300.850', 'A08.800.050.800.300.850']",A08,FALSE,Nervous System
D017784,Milk Banks,['N02.278.065.600'],N02,FALSE,"Health Care Facilities, Manpower, and Services"
D017785,Photons,"['G01.249.705', 'G01.358.500.505.650.782', 'G01.590.540.782', 'G01.750.250.650.782', 'G01.750.770.578.782']",G01,FALSE,Physical Phenomena
D017788,Carlavirus,"['B04.715.260.150', 'B04.820.578.375.150']",B04,FALSE,Viruses
D017789,"Granuloma, Pyogenic",['C23.550.382.937'],C23,FALSE,"Pathological Conditions, Signs and Symptoms"
D017790,Closterovirus,"['B04.715.110.150', 'B04.820.578.313.150']",B04,FALSE,Viruses
D017791,Geminiviridae,"['B04.280.350', 'B04.715.270']",B04,FALSE,Viruses
D017792,Surgical Stapling,['E04.987.775.800'],E04,FALSE,"Surgical Procedures, Operative"
D017793,Luteovirus,"['B04.715.435.500', 'B04.820.578.469.500']",B04,FALSE,Viruses
D017794,Alfalfa mosaic virus,"['B04.715.081.050.050', 'B04.715.464.040.050', 'B04.820.578.282.050.050']",B04,FALSE,Viruses
D017795,Bromovirus,"['B04.715.081.080', 'B04.715.464.080', 'B04.820.578.282.080']",B04,FALSE,Viruses
D017796,Caulimovirus,"['B04.280.092.150', 'B04.715.102.150', 'B04.715.464.100']",B04,FALSE,Viruses
D017797,Prosthesis Coloring,"['E05.320.550.550', 'E07.695.680.550']",E05,FALSE,Investigative Techniques
D017798,Comovirus,"['B04.715.464.150', 'B04.715.700.150', 'B04.820.578.813.150']",B04,FALSE,Viruses
D017799,Cucumovirus,"['B04.715.081.180', 'B04.715.464.180', 'B04.820.578.282.180']",B04,FALSE,Viruses
D017800,Potyvirus,"['B04.715.464.600', 'B04.715.635.600', 'B04.820.578.782.600']",B04,FALSE,Viruses
D017801,Plum Pox Virus,"['B04.715.464.600.600', 'B04.715.635.600.600', 'B04.820.578.782.600.600']",B04,FALSE,Viruses
D017805,Widowhood,"['F01.829.263.315.500.862', 'I01.240.361.500.862', 'I01.880.853.150.423.500.862', 'N01.224.361.500.862', 'N01.824.308.500.862']",F01,FALSE,Behavior and Behavior Mechanisms
D017806,Tymovirus,"['B04.715.464.750', 'B04.715.850.860', 'B04.820.578.984.850']",B04,FALSE,Viruses
D017809,Fatal Outcome,"['E05.318.308.985.550.325', 'N01.224.935.698.201', 'N06.850.505.400.975.550.325', 'N06.850.520.308.985.550.325']",E05,FALSE,Investigative Techniques
D017812,Colubridae,['B01.050.150.900.833.672.125.750'],B01,FALSE,Eukaryota
D017815,Elapidae,['B01.050.150.900.833.672.125.875'],B01,FALSE,Eukaryota
D017817,Nasal Lavage Fluid,['E05.927.573.500'],E05,FALSE,Investigative Techniques
D017819,Viperidae,['B01.050.150.900.833.672.125.937'],B01,FALSE,Eukaryota
D017821,Boidae,['B01.050.150.900.833.672.125.500'],B01,FALSE,Eukaryota
D017823,Furcation Defects,['C07.465.714.204'],C07,FALSE,Stomatognathic Diseases
D017824,"Bone Cysts, Aneurysmal","['C04.182.089.265', 'C05.116.070.265']",C04,FALSE,Neoplasms
D017825,Canavan Disease,"['C10.228.140.163.100.362.375', 'C10.228.140.695.625.375', 'C10.314.400.375', 'C10.574.500.300', 'C16.320.400.150', 'C16.320.565.189.362.375', 'C18.452.132.100.362.375', 'C18.452.648.189.362.375']",C10,FALSE,Nervous System Diseases
D017827,Machado-Joseph Disease,"['C10.228.140.252.190.530.530', 'C10.228.140.252.700.700.500', 'C10.228.854.787.875.500', 'C10.574.500.825.700.500', 'C10.597.350.090.500.530.530', 'C16.320.400.780.875.500']",C10,FALSE,Nervous System Diseases
D017828,Rifabutin,"['D03.633.400.811.650', 'D04.345.295.750.650']",D03,FALSE,Heterocyclic Compounds
D017829,Granisetron,"['D02.145.074.444', 'D03.383.129.539.487.350', 'D03.605.084.500.444', 'D03.633.100.449.350']",D02,FALSE,Organic Chemicals
D017830,Octoxynol,"['D02.033.455.250.700.660', 'D05.750.741.610', 'D25.720.741.610', 'J01.637.051.720.741.610']",D02,FALSE,Organic Chemicals
D017831,"Diagnosis, Dual (Psychiatry)",['E01.190'],E01,FALSE,Diagnosis
D017833,Visceral Afferents,['A08.612.220.830'],A08,FALSE,Nervous System
D017835,Nedocromil,['D03.633.100.810.835.830.550'],D03,FALSE,Heterocyclic Compounds
D017836,Agkistrodon,['B01.050.150.900.833.672.125.937.240.250'],B01,FALSE,Eukaryota
D017837,Bothrops,['B01.050.150.900.833.672.125.937.240.375'],B01,FALSE,Eukaryota
D017838,Bungarus,['B01.050.150.900.833.672.125.875.225'],B01,FALSE,Eukaryota
D017839,Crotalus,['B01.050.150.900.833.672.125.937.240.500'],B01,FALSE,Eukaryota
D017840,Russell's Viper,['B01.050.150.900.833.672.125.937.750'],B01,FALSE,Eukaryota
D017841,Trimeresurus,['B01.050.150.900.833.672.125.937.240.750'],B01,FALSE,Eukaryota
D017843,Ligamentum Flavum,"['A02.513.514.287', 'A02.835.583.512.287', 'A10.165.669.514.287']",A02,FALSE,Musculoskeletal System
D017844,"Lateral Ligament, Ankle","['A02.513.514.162.500', 'A02.835.583.512.162.500', 'A10.165.669.514.162.500']",A02,FALSE,Musculoskeletal System
D017846,Longitudinal Ligaments,"['A02.513.514.350', 'A02.835.583.512.350', 'A10.165.669.514.350']",A02,FALSE,Musculoskeletal System
D017847,Patellar Ligament,"['A02.513.514.475', 'A02.835.583.512.475', 'A02.880.438', 'A10.165.669.514.475']",A02,FALSE,Musculoskeletal System
D017848,Blood-Borne Pathogens,['B05.155'],B05,FALSE,Organism Forms
D017849,"Animals, Inbred Strains",['B01.050.050.199.520'],B01,FALSE,Eukaryota
D017850,"Economics, Pharmaceutical",['N03.219.390'],N03,FALSE,Health Care Economics and Organizations
D017851,Phosphotransferases (Carboxyl Group Acceptor),['D08.811.913.696.630'],D08,FALSE,Enzymes and Coenzymes
D017852,Phosphotransferases (Nitrogenous Group Acceptor),['D08.811.913.696.640'],D08,FALSE,Enzymes and Coenzymes
D017853,Phosphotransferases (Alcohol Group Acceptor),['D08.811.913.696.620'],D08,FALSE,Enzymes and Coenzymes
D017854,Diphosphotransferases,['D08.811.913.696.175'],D08,FALSE,Enzymes and Coenzymes
D017855,Transferases (Other Substituted Phosphate Groups),['D08.811.913.696.900'],D08,FALSE,Enzymes and Coenzymes
D017856,Phosphotransferases (Phosphate Group Acceptor),['D08.811.913.696.650'],D08,FALSE,Enzymes and Coenzymes
D017858,Salmoniformes,['B01.050.150.900.493.817'],B01,FALSE,Eukaryota
D017859,Esocidae,['B01.050.150.900.493.385.300'],B01,FALSE,Eukaryota
D017860,Nepovirus,"['B04.715.700.500', 'B04.820.578.813.500']",B04,FALSE,Viruses
D017861,Porphyromonas,"['B03.440.080.094.625', 'B03.440.425.410.194.625']",B03,FALSE,Bacteria
D017862,Phycodnaviridae,"['B04.280.600', 'B04.715.600']",B04,FALSE,Viruses
D017863,Potexvirus,"['B04.715.260.575', 'B04.820.578.375.575']",B04,FALSE,Viruses
D017864,Tombusvirus,"['B04.715.810.870', 'B04.820.578.968.870']",B04,FALSE,Viruses
D017865,Tospovirus,"['B04.715.820', 'B04.820.480.750.855']",B04,FALSE,Viruses
D017866,Phosphotransferases (Paired Acceptors),['D08.811.913.696.645'],D08,FALSE,Enzymes and Coenzymes
D017867,Cyclic Nucleotide-Regulated Protein Kinases,"['D08.811.913.696.620.682.700.150', 'D12.776.476.563.150']",D08,FALSE,Enzymes and Coenzymes
D017868,Cyclic AMP-Dependent Protein Kinases,"['D08.811.913.696.620.682.700.150.125', 'D12.776.476.563.150.125']",D08,FALSE,Enzymes and Coenzymes
D017869,Cyclic GMP-Dependent Protein Kinases,"['D08.811.913.696.620.682.700.150.150', 'D12.776.476.563.150.150']",D08,FALSE,Enzymes and Coenzymes
D017871,Calcium-Calmodulin-Dependent Protein Kinases,"['D08.811.913.696.620.682.700.125', 'D12.776.476.563.125']",D08,FALSE,Enzymes and Coenzymes
D017874,Immediate-Early Proteins,"['D12.776.460', 'D12.776.964.925.968']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D017875,Phosphotransferases (Phosphomutases),['D08.811.399.520.750'],D08,FALSE,Enzymes and Coenzymes
D017877,Umbridae,['B01.050.150.900.493.385.850'],B01,FALSE,Eukaryota
D017878,"4,4'-Diisothiocyanostilbene-2,2'-Disulfonic Acid","['D02.455.426.559.389.150.700.200', 'D02.500.375.125', 'D02.886.250.125']",D02,FALSE,Organic Chemicals
D017879,Isothiocyanates,"['D02.500.375', 'D02.886.250']",D02,FALSE,Organic Chemicals
D017880,"Limb Deformities, Congenital","['C05.660.585', 'C16.131.621.585']",C05,FALSE,Musculoskeletal Diseases
D017881,Kingella,"['B03.440.400.425.550.400', 'B03.660.075.525.410']",B03,FALSE,Bacteria
D017882,Kingella kingae,"['B03.440.400.425.550.400.375', 'B03.660.075.525.410.410']",B03,FALSE,Bacteria
D017885,Collateral Ligaments,"['A02.513.514.162', 'A02.835.583.512.162', 'A10.165.669.514.162']",A02,FALSE,Musculoskeletal System
D017886,Durapatite,"['D01.029.260.700.675.374.075.025.300.150', 'D01.146.360.050.300.200', 'D01.578.122.477.300', 'D01.695.625.675.650.075.025.300.150']",D01,FALSE,Inorganic Chemicals
D017887,Ossification of Posterior Longitudinal Ligament,"['C05.116.900.480', 'C23.550.751.500']",C05,FALSE,Musculoskeletal Diseases
D017888,"Medial Collateral Ligament, Knee","['A02.513.514.162.600', 'A02.835.583.512.162.600', 'A10.165.669.514.162.600']",A02,FALSE,Musculoskeletal System
D017889,Exfoliation Syndrome,['C11.941.375.285'],C11,FALSE,Eye Diseases
D017890,Splenosis,"['C15.604.744.742.500', 'C26.017.680.500', 'C26.761.555.500']",C15,FALSE,Hemic and Lymphatic Diseases
D017891,Pharmacoepidemiology,"['H01.158.703.045', 'H02.403.720.500.650', 'H02.628.413']",H01,FALSE,Natural Science Disciplines
D017892,Osmium Compounds,['D01.640'],D01,FALSE,Inorganic Chemicals
D017893,Photopheresis,"['E02.774.945.500.500', 'E04.292.762']",E02,FALSE,Therapeutics
D017895,Manganese Compounds,['D01.530'],D01,FALSE,Inorganic Chemicals
D017898,Tobamovirus,"['B04.715.464.725', 'B04.820.578.844']",B04,FALSE,Viruses
D017899,Caudovirales,"['B04.123.150', 'B04.280.090']",B04,FALSE,Viruses
D017900,Myoviridae,"['B04.100.500', 'B04.123.150.500', 'B04.280.090.500']",B04,FALSE,Viruses
D017901,Bacteriophage P2,"['B04.123.150.500.305', 'B04.123.205.305', 'B04.280.090.500.305']",B04,FALSE,Viruses
D017902,Podoviridae,"['B04.123.150.700', 'B04.280.090.700']",B04,FALSE,Viruses
D017903,Bacteriophage T3,"['B04.123.150.700.100', 'B04.123.205.891.100', 'B04.280.090.700.100']",B04,FALSE,Viruses
D017904,Mobiluncus,"['B03.510.024.049.050.525', 'B03.510.460.400.400.049.049.589']",B03,FALSE,Bacteria
D017905,Phosphites,"['D01.248.497.158.750', 'D01.695.625.700.675']",D01,FALSE,Inorganic Chemicals
D017906,Siphoviridae,"['B04.100.750', 'B04.123.150.800', 'B04.280.090.800']",B04,FALSE,Viruses
D017907,Leviviridae,"['B04.123.205.600', 'B04.123.691.600', 'B04.820.578.438']",B04,FALSE,Viruses
D017908,Allolevivirus,"['B04.123.205.600.050', 'B04.123.691.600.050', 'B04.820.578.438.050']",B04,FALSE,Viruses
D017909,Levivirus,"['B04.123.205.600.500', 'B04.123.691.600.500', 'B04.820.578.438.500']",B04,FALSE,Viruses
D017910,Cystoviridae,"['B04.123.691.230', 'B04.820.223.625']",B04,FALSE,Viruses
D017911,Inoviridae,"['B04.123.370', 'B04.280.400']",B04,FALSE,Viruses
D017912,Inovirus,"['B04.123.370.400', 'B04.280.400.400']",B04,FALSE,Viruses
D017913,Plectrovirus,"['B04.123.370.600', 'B04.280.400.600']",B04,FALSE,Viruses
D017914,Microviridae,"['B04.123.470', 'B04.280.470']",B04,FALSE,Viruses
D017915,Microvirus,"['B04.123.470.500', 'B04.280.470.500']",B04,FALSE,Viruses
D017916,Tectiviridae,"['B04.123.900', 'B04.280.900']",B04,FALSE,Viruses
D017917,Avihepadnavirus,"['B04.280.375.100', 'B04.450.390.100']",B04,FALSE,Viruses
D017918,Orthohepadnavirus,"['B04.280.375.650', 'B04.450.390.650']",B04,FALSE,Viruses
D017919,"Hepatitis B Virus, Woodchuck","['B04.280.375.650.460', 'B04.450.390.650.460']",B04,FALSE,Viruses
D017920,Antiporters,"['D12.776.157.530.450.162', 'D12.776.543.550.190', 'D12.776.543.585.450.162']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D017921,Mastadenovirus,['B04.280.030.500'],B04,FALSE,Viruses
D017923,Sodium-Hydrogen Exchangers,"['D12.776.157.530.450.162.775', 'D12.776.157.530.937.703', 'D12.776.543.550.190.775', 'D12.776.543.585.450.162.775', 'D12.776.543.585.937.828']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D017924,Nucleopolyhedroviruses,"['B04.280.065.500', 'B04.525.100.500']",B04,FALSE,Viruses
D017925,Circovirus,['B04.280.120.150'],B04,FALSE,Viruses
D017927,"Calicivirus, Feline",['B04.820.578.298.887.150'],B04,FALSE,Viruses
D017928,Vesicular exanthema of swine virus,['B04.820.578.298.887.900'],B04,FALSE,Viruses
D017929,"Hemorrhagic Disease Virus, Rabbit",['B04.820.578.298.500.380'],B04,FALSE,Viruses
D017930,"Genes, Reporter",['G05.360.340.024.340.435'],G05,FALSE,Genetic Phenomena
D017931,DNA Primers,"['D13.695.578.424.450.275', 'D27.720.470.530.600.223.600']",D13,FALSE,"Nucleic Acids, Nucleotides, and Nucleosides"
D017933,Peripheral Nervous System,['A08.800'],A08,FALSE,Nervous System
D017934,Coronavirus,['B04.820.578.500.540.150'],B04,FALSE,Viruses
D017936,Cytochrome a Group,"['D08.244.175', 'D12.776.422.220.175']",D08,FALSE,Enzymes and Coenzymes
D017937,Cytochrome d Group,"['D08.244.300', 'D12.776.422.220.300']",D08,FALSE,Enzymes and Coenzymes
D017938,"Coronavirus, Bovine",['B04.820.578.500.540.150.113.500.750'],B04,FALSE,Viruses
D017939,"Coronavirus, Canine",['B04.820.578.500.540.150.075.500.250'],B04,FALSE,Viruses
D017941,"Coronavirus, Rat",['B04.820.578.500.540.150.113.625'],B04,FALSE,Viruses
D017942,Nitric Acid,"['D01.029.260.550', 'D01.625.525']",D01,FALSE,Inorganic Chemicals
D017943,Cardiovirus,['B04.820.578.750.170'],B04,FALSE,Viruses
D017944,Columbia SK virus,['B04.820.578.750.170.200.150'],B04,FALSE,Viruses
D017945,Theilovirus,['B04.820.578.750.170.800'],B04,FALSE,Viruses
D017948,Retinal Rod Photoreceptor Cells,"['A08.675.650.850.625.670.650', 'A08.675.650.915.937.670.650', 'A08.800.950.937.670.650', 'A09.371.729.831.625.670.650', 'A11.671.650.850.625.670.650', 'A11.671.650.915.937.670.650']",A08,FALSE,Nervous System
D017949,Retinal Cone Photoreceptor Cells,"['A08.675.650.850.625.670.100', 'A08.675.650.915.937.670.100', 'A08.800.950.937.670.100', 'A09.371.729.831.625.670.100', 'A11.671.650.850.625.670.100', 'A11.671.650.915.937.670.100']",A08,FALSE,Nervous System
D017950,"Ganglia, Sensory","['A08.340.390', 'A08.800.350']",A08,FALSE,Nervous System
D017951,Antigen Presentation,"['G12.119', 'G12.450.050.400.070']",G12,FALSE,Immune System Phenomena
D017952,"Ganglia, Invertebrate","['A08.340.352', 'A13.408']",A08,FALSE,Nervous System
D017953,Isocyanates,['D02.500'],D02,FALSE,Organic Chemicals
D017954,Africa South of the Sahara,['Z01.058.290'],Z01,FALSE,Geographic Locations
D017955,Poliovirus,['B04.820.578.750.284.184.500'],B04,FALSE,Viruses
D017956,"Photoreceptor Cells, Invertebrate","['A08.675.650.850.625.660', 'A08.675.650.915.937.650', 'A08.800.950.937.650', 'A09.371.729.831.625.660', 'A11.671.650.850.625.660', 'A11.671.650.915.937.650', 'A13.750']",A08,FALSE,Nervous System
D017957,"Hepatitis A Virus, Human","['B04.450.420.410.500', 'B04.820.578.750.400.410.500']",B04,FALSE,Viruses
D017958,"Lentiviruses, Primate",['B04.820.650.589.650'],B04,FALSE,Viruses
D017960,"Lentiviruses, Bovine",['B04.820.650.589.500'],B04,FALSE,Viruses
D017961,"Lentiviruses, Equine",['B04.820.650.589.520'],B04,FALSE,Viruses
D017962,alpha-Linolenic Acid,"['D10.212.302.380.410.100', 'D10.251.355.310.640.400', 'D10.251.355.337.100']",D10,FALSE,Lipids
D017963,Azithromycin,['D02.540.576.500.992.050'],D02,FALSE,Organic Chemicals
D017964,Itraconazole,"['D03.383.129.799.550', 'D03.383.606.530']",D03,FALSE,Heterocyclic Compounds
D017965,gamma-Linolenic Acid,"['D10.251.355.310.640.425', 'D10.251.355.343.249']",D10,FALSE,Lipids
D017966,Pyramidal Cells,"['A08.675.790', 'A11.671.790']",A08,FALSE,Nervous System
D017967,Zinc Compounds,['D01.975'],D01,FALSE,Inorganic Chemicals
D017968,Vanadium Compounds,['D01.960'],D01,FALSE,Inorganic Chemicals
D017969,"Lentiviruses, Feline",['B04.820.650.589.530'],B04,FALSE,Viruses
D017970,Thorium Compounds,['D01.930'],D01,FALSE,Inorganic Chemicals
D017971,Tin Compounds,['D01.935'],D01,FALSE,Inorganic Chemicals
D017972,"Lentiviruses, Ovine-Caprine",['B04.820.650.589.600'],B04,FALSE,Viruses
D017973,Tungsten Compounds,['D01.940'],D01,FALSE,Inorganic Chemicals
D017974,Uranium Compounds,['D01.950'],D01,FALSE,Inorganic Chemicals
D017975,Ruthenium Compounds,['D01.765'],D01,FALSE,Inorganic Chemicals
D017976,Phosphorus Acids,"['D01.029.260.700', 'D01.695.625']",D01,FALSE,Inorganic Chemicals
D017977,Deltaretrovirus,"['B04.613.807.200', 'B04.820.650.200']",B04,FALSE,Viruses
D017978,"Receptors, Growth Factor",['D12.776.543.750.750.400'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D017979,Gold Colloid,['D01.379.400'],D01,FALSE,Inorganic Chemicals
D017981,"Receptors, Neurotransmitter",['D12.776.543.750.720'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D017982,"Receptors, Biogenic Amine",['D12.776.543.750.670'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D017983,"Receptors, Catecholamine","['D12.776.543.750.670.300', 'D12.776.543.750.695.150', 'D12.776.543.750.720.330']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D017984,Enoxaparin,['D09.698.373.400.300.200'],D09,FALSE,Carbohydrates
D017985,Dalteparin,['D09.698.373.400.300.150'],D09,FALSE,Carbohydrates
D017986,"Reticuloendotheliosis Viruses, Avian","['B04.613.807.375.700', 'B04.820.650.375.700']",B04,FALSE,Viruses
D017988,Gammaretrovirus,"['B04.613.807.375', 'B04.820.650.375']",B04,FALSE,Viruses
D017989,"Leukemia Virus, Gibbon Ape","['B04.613.807.375.510', 'B04.613.807.805.510', 'B04.820.650.375.510', 'B04.820.650.805.510']",B04,FALSE,Viruses
D017990,Densovirus,"['B04.280.580.325.200', 'B04.525.150.150']",B04,FALSE,Viruses
D017992,Parvovirus,['B04.280.580.650.600'],B04,FALSE,Viruses
D017993,"Parvovirus, Canine",['B04.280.580.650.600.325.660'],B04,FALSE,Viruses
D017994,Iridovirus,"['B04.280.410.400', 'B04.525.400']",B04,FALSE,Viruses
D017995,Ranavirus,['B04.280.410.700'],B04,FALSE,Viruses
D017996,Entomopoxvirinae,"['B04.280.650.250', 'B04.525.250']",B04,FALSE,Viruses
D017997,Leukotriene C4,"['D10.251.355.255.100.450.855.455', 'D10.251.355.310.166.887.855.455', 'D23.469.050.175.450.725.400']",D10,FALSE,Lipids
D017998,Leukotriene D4,"['D10.251.355.255.100.450.855.461', 'D10.251.355.310.166.887.855.461', 'D23.469.050.175.450.725.415']",D10,FALSE,Lipids
D017999,Leukotriene E4,"['D10.251.355.255.100.450.855.470', 'D10.251.355.310.166.887.855.470', 'D23.469.050.175.450.725.425']",D10,FALSE,Lipids
D018000,"Receptors, Peptide",['D12.776.543.750.750'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D018002,"Receptors, Bradykinin","['D12.776.543.750.695.080', 'D12.776.543.750.720.600.220', 'D12.776.543.750.750.555.220']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D018003,"Receptors, Calcitonin","['D12.776.543.750.695.100', 'D12.776.543.750.750.200']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D018004,"Receptors, Bombesin","['D12.776.543.750.695.070', 'D12.776.543.750.720.600.200', 'D12.776.543.750.750.555.200']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D018005,"Receptors, Vasoactive Intestinal Peptide","['D12.776.543.750.695.665.625', 'D12.776.543.750.720.600.915', 'D12.776.543.750.750.360.900', 'D12.776.543.750.750.555.915']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D018006,Myogenic Regulatory Factors,"['D12.776.210.500.570', 'D12.776.260.103.750', 'D12.776.930.125.750']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D018008,Myogenin,"['D12.776.210.500.570.600', 'D12.776.260.103.750.600', 'D12.776.930.125.750.600']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D018009,"Receptors, Glycine","['D12.776.157.530.400.175.781', 'D12.776.157.530.400.400.100.200', 'D12.776.543.550.450.175.781', 'D12.776.543.550.450.500.100.200', 'D12.776.543.585.400.175.781', 'D12.776.543.585.400.500.100.200', 'D12.776.543.750.130.625', 'D12.776.543.750.720.200.470']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D018010,"Receptors, Invertebrate Peptide",['D12.776.543.750.750.460'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
